# Toned pinyin (with diacritical marks) for common CJK Unified Ideographs.
# Covers the ~3000 most common characters (HSK 1-6 + high-frequency).
# Format: HEXCODEPOINT	toned_pinyin
#
# Tone marks follow standard pinyin rules:
#   1st tone: macron (ā, ē, ī, ō, ū, ǖ)
#   2nd tone: acute (á, é, í, ó, ú, ǘ)
#   3rd tone: caron (ǎ, ě, ǐ, ǒ, ǔ, ǚ)
#   4th tone: grave (à, è, ì, ò, ù, ǜ)
#   5th tone (neutral): no mark

# Basic characters (first ~500 by frequency)
4E00	yī
4E01	dīng
4E03	qī
4E07	wàn
4E08	zhàng
4E09	sān
4E0A	shàng
4E0B	xià
4E0D	bù
4E0E	yǔ
4E11	chǒu
4E13	zhuān
4E14	qiě
4E16	shì
4E18	qiū
4E19	bǐng
4E1A	yè
4E1B	cóng
4E1C	dōng
4E1D	sī
4E22	diū
4E24	liǎng
4E25	yán
4E27	sàng
4E2A	gè
4E2D	zhōng
4E30	fēng
4E32	chuàn
4E34	lín
4E38	wán
4E39	dān
4E3A	wéi
4E3B	zhǔ
4E3D	lì
4E3E	jǔ
4E43	nǎi
4E45	jiǔ
4E48	me
4E49	yì
4E4B	zhī
4E4F	fá
4E50	lè
4E56	guāi
4E58	chéng
4E5D	jiǔ
4E5F	yě
4E60	xí
4E61	xiāng
4E66	shū
4E70	mǎi
4E71	luàn
4E73	rǔ
4E86	le
4E88	yǔ
4E8B	shì
4E8C	èr
4E8E	yú
4E91	yún
4E92	hù
4E94	wǔ
4E95	jǐng
4E9A	yà
4E9B	xiē
4EA1	wáng
4EA4	jiāo
4EA6	yì
4EA8	hēng
4EA9	mǔ
4EAB	xiǎng
4EAC	jīng
4EAE	liàng
4EB2	qīn
4EBA	rén
4EC0	shén
4EC1	rén
4EC5	jǐn
4EC7	chóu
4ECA	jīn
4ECB	jiè
4ECD	réng
4ECE	cóng
4ED4	zǎi
4ED6	tā
4ED8	fù
4EE3	dài
4EE4	lìng
4EE5	yǐ
4EEA	yí
4EEC	men
4EF6	jiàn
4EF7	jià
4EFB	rèn
4EFD	fèn
4F01	qǐ
4F0A	yī
4F0D	wǔ
4F0F	fú
4F10	fá
4F11	xiū
4F17	zhòng
4F18	yōu
4F19	huǒ
4F1A	huì
4F1F	wěi
4F20	chuán
4F24	shāng
4F26	lún
4F2F	bó
4F30	gū
4F34	bàn
4F38	shēn
4F3C	sì
4F46	dàn
4F4D	wèi
4F4E	dī
4F4F	zhù
4F53	tǐ
4F55	hé
4F59	yú
4F5B	fó
4F5C	zuò
4F60	nǐ
4F73	jiā
4F7F	shǐ
4F8B	lì
4F9B	gōng
4F9D	yī
4FA0	xiá
4FA7	cè
4FA8	qiáo
4FAE	wǔ
4FB5	qīn
4FBF	biàn
4FC3	cù
4FCA	jùn
4FD7	sú
4FDD	bǎo
4FE1	xìn
4FEE	xiū
500D	bèi
5012	dǎo
5019	hòu
501F	jiè
5026	juàn
503C	zhí
503E	qīng
5047	jiǎ
504F	piān
505A	zuò
505C	tíng
5065	jiàn
506D	jí
5076	ǒu
507F	cháng
50A8	chǔ
50AC	cuī
50CF	xiàng
50F5	jiāng
5112	rú
513F	ér
5141	yǔn
5143	yuán
5144	xiōng
5145	chōng
5148	xiān
5149	guāng
514B	kè
514D	miǎn
5152	ér
515A	dǎng
5165	rù
5168	quán
516B	bā
516C	gōng
516D	liù
5170	lán
5171	gòng
5173	guān
5174	xìng
5175	bīng
5176	qí
5177	jù
5178	diǎn
517B	yǎng
517C	jiān
5185	nèi
518C	cè
518D	zài
5192	mào
5199	xiě
519B	jūn
519C	nóng
51AC	dōng
51B0	bīng
51B2	chōng
51B5	kuàng
51B7	lěng
51C6	zhǔn
51CF	jiǎn
51DD	níng
51E0	jǐ
51E1	fán
51ED	píng
51EF	kǎi
51F0	huáng
51FA	chū
51FB	jī
51FD	hán
5200	dāo
5206	fēn
5207	qiē
5211	xíng
5212	huà
5217	liè
5218	liú
521A	gāng
521B	chuàng
521D	chū
5224	pàn
522B	bié
5229	lì
522E	guā
5230	dào
5236	zhì
5237	shuā
5238	quàn
523A	cì
523B	kè
524D	qián
5256	pōu
5267	jù
526A	jiǎn
5272	gē
527D	piāo
5289	liú
529B	lì
529E	bàn
529F	gōng
52A0	jiā
52A1	wù
52A3	liè
52A8	dòng
52A9	zhù
52AA	nǔ
52B1	lì
52B2	jìn
52B3	láo
52BF	shì
52C7	yǒng
52D2	lè
52E4	qín
52FA	sháo
52FE	gōu
5305	bāo
5316	huà
5317	běi
531D	zā
5339	pǐ
533A	qū
533B	yī
5341	shí
5343	qiān
5347	shēng
534A	bàn
534E	huá
534F	xié
5355	dān
5357	nán
535A	bó
535E	bǐ
5360	zhàn
5361	kǎ
5367	wò
536B	wèi
5370	yìn
5371	wēi
5373	jí
5374	què
5375	luǎn
5377	juǎn
5378	xiè
5382	chǎng
538B	yā
538C	yàn
5398	lí
539A	hòu
539F	yuán
53BB	qù
53BF	xiàn
53C2	cān
53C8	yòu
53CA	jí
53CB	yǒu
53CC	shuāng
53CD	fǎn
53D1	fā
53D4	shū
53D6	qǔ
53D7	shòu
53D8	biàn
53D9	xù
53E3	kǒu
53E4	gǔ
53E5	jù
53E6	lìng
53EA	zhǐ
53EB	jiào
53EC	zhào
53EF	kě
53F0	tái
53F2	shǐ
53F3	yòu
53F6	yè
53F7	hào
53F8	sī
53F9	tàn
5403	chī
5404	gè
5408	hé
540C	tóng
540D	míng
540E	hòu
5410	tǔ
5411	xiàng
5413	xià
5415	lǚ
5417	ma
541B	jūn
541E	tūn
5426	fǒu
5427	ba
542B	hán
542C	tīng
542F	qǐ
5434	wú
5438	xī
5439	chuī
5440	ya
5446	dāi
5448	chéng
544A	gào
5450	ne
5457	hē
545C	wū
5462	ní
5468	zhōu
5473	wèi
5475	hē
547C	hū
547D	mìng
548C	hé
5492	zhòu
5496	kā
549A	liě
54AC	yǎo
54B1	zán
54C1	pǐn
54C8	hā
54C9	zāi
54CD	xiǎng
54CE	āi
54E5	gē
54E6	ō
54EA	nǎ
54ED	kū
54F2	zhé
5509	suǒ
5510	táng
5524	huàn
552E	shòu
552F	wéi
5531	chàng
5546	shāng
554A	a
5565	shà
5566	la
556A	pā
5578	xiào
558A	hǎn
559C	xǐ
559D	hē
55B7	pēn
55BB	yù
55E8	hāi
5609	jiā
5634	zuǐ
5668	qì
56DB	sì
56DE	huí
56E0	yīn
56E2	tuán
56ED	yuán
56F0	kùn
56F4	wéi
56FA	gù
56FD	guó
56FE	tú
5706	yuán
571F	tǔ
5723	shèng
5728	zài
5730	dì
573A	chǎng
5740	zhǐ
5747	jūn
574F	huài
5757	kuài
575A	jiān
575D	bà
5761	pō
5764	kūn
5766	tǎn
5782	chuí
578B	xíng
57A6	kěn
57C3	āi
57CB	mái
57CE	chéng
57D4	pǔ
57DF	yù
57F9	péi
5802	táng
5806	duī
5821	bǎo
582A	kān
5835	dǔ
5851	sù
5854	tǎ
585E	sāi
5858	táng
586B	tián
5883	jìng
589E	zēng
58A8	mò
58C1	bì
58D1	hú
58EB	shì
58EC	rén
58EE	zhuàng
58F0	shēng
58F3	ké
5904	chù
5907	bèi
590D	fù
590F	xià
5916	wài
591A	duō
591C	yè
591F	gòu
5927	dà
5929	tiān
592A	tài
592B	fū
5931	shī
5934	tóu
593A	duó
5947	qí
5948	nài
5949	fèng
594B	fèn
594F	zòu
5954	bēn
5956	jiǎng
5957	tào
5965	ào
5973	nǚ
5974	nú
5976	nǎi
5979	tā
597D	hǎo
5982	rú
5987	fù
5988	mā
5992	jì
5996	yāo
5999	miào
59A5	tuǒ
59A8	fáng
59AE	nī
59B9	mèi
59BB	qī
59BE	qiè
59C6	mǔ
59CB	shǐ
59D0	jiě
59D1	gū
59D3	xìng
59D4	wěi
59FF	zī
5A01	wēi
5A18	niáng
5A46	pó
5A5A	hūn
5A74	yīng
5B50	zǐ
5B54	kǒng
5B57	zì
5B58	cún
5B59	sūn
5B5C	zī
5B5D	xiào
5B63	jì
5B64	gū
5B66	xué
5B69	hái
5B6B	sūn
5B81	níng
5B83	tā
5B87	yǔ
5B88	shǒu
5B89	ān
5B8C	wán
5B98	guān
5B9A	dìng
5B9C	yí
5B9D	bǎo
5B9E	shí
5BA1	shěn
5BA2	kè
5BA3	xuān
5BA4	shì
5BAA	xiàn
5BB3	hài
5BB4	yàn
5BB5	xiāo
5BB6	jiā
5BB9	róng
5BBD	kuān
5BBE	bīn
5BC4	jì
5BC6	mì
5BCC	fù
5BD2	hán
5BDE	jì
5BDF	chá
5BE1	guǎ
5BF8	cùn
5BF9	duì
5BFC	dǎo
5BFF	shòu
5C01	fēng
5C04	shè
5C06	jiāng
5C0A	zūn
5C0F	xiǎo
5C11	shǎo
5C14	ěr
5C16	jiān
5C18	chén
5C1A	shàng
5C1D	cháng
5C24	yóu
5C25	wāng
5C27	yáo
5C31	jiù
